the girl will serve the millionaire,the,3.031804084777832,0.8477256894111633,girl,11.419864654541016,6.176638603210449,will,8.146060943603516,2.541013479232788,serve,8.312864303588867,1.8540006875991821,the,4.313297271728516,0.3526737689971924,millionaire,16.480789184570312,7.79300594329834,delta,8.687783241271973
the girl will need the pills,the,3.031804084777832,1.164225697517395,girl,11.419864654541016,6.89054012298584,will,8.146060943603516,3.0009820461273193,need,8.880570411682129,2.568539619445801,the,4.317532539367676,0.34813380241394043,pills,16.141820907592773,6.8414506912231445,delta,9.300370216369629
the girl will try the robot,the,3.031804084777832,1.0520505905151367,girl,11.419864654541016,6.463761806488037,will,8.146060943603516,2.626624345779419,try,8.648962020874023,2.209388256072998,the,5.8785080909729,0.39962461590766907,robot,13.323455810546875,6.42828369140625,delta,6.895172119140625
the girl will lead the wolf,the,3.031804084777832,1.1245123147964478,girl,11.419864654541016,6.586620330810547,will,8.146060943603516,3.2930843830108643,lead,9.114751815795898,1.7392796277999878,the,2.6383185386657715,0.18507927656173706,wolf,13.20265007019043,5.0617594718933105,delta,8.14089059829712
the girl will create the plant,the,3.031804084777832,0.759207546710968,girl,11.419864654541016,6.266524791717529,will,8.146060943603516,2.050140857696533,create,9.63263988494873,2.017430067062378,the,2.986443042755127,0.24512962996959686,plant,14.383501052856445,6.906359672546387,delta,7.477141380310059
the girl will ask the motorist,the,3.031804084777832,1.0652879476547241,girl,11.419864654541016,6.5804290771484375,will,8.146060943603516,2.8411929607391357,ask,9.428160667419434,2.3655998706817627,the,2.505690574645996,0.2644874155521393,motorist,17.392663955688477,11.388813018798828,delta,6.003850936889648
the girl will destroy the scooter,the,3.031804084777832,0.886300802230835,girl,11.419864654541016,5.613827705383301,will,8.146060943603516,1.9651621580123901,destroy,10.68497085571289,1.6367497444152832,the,1.204556941986084,0.22149744629859924,scooter,17.45796775817871,11.924835205078125,delta,5.533132553100586
the girl will engage the model,the,3.031804084777832,0.8266922235488892,girl,11.419864654541016,6.48527193069458,will,8.146060943603516,2.6045150756835938,engage,10.16303539276123,1.9809471368789673,the,3.4333839416503906,0.15593844652175903,model,11.662206649780273,4.823043346405029,delta,6.839163303375244
the girl will focus the camera,the,3.031804084777832,1.1527652740478516,girl,11.419864654541016,7.229633331298828,will,8.146060943603516,3.3513474464416504,focus,10.579236030578613,4.024958610534668,the,6.160323619842529,0.307558536529541,camera,10.269539833068848,3.9878695011138916,delta,6.281670331954956
the girl will manage the equipment,the,3.031804084777832,0.9065183401107788,girl,11.419864654541016,6.865538597106934,will,8.146060943603516,2.442038059234619,manage,11.731371879577637,2.958874464035034,the,2.764864921569824,0.28080078959465027,equipment,12.278768539428711,4.85113525390625,delta,7.427633285522461
the girl will refuse the coat,the,3.031804084777832,1.2015525102615356,girl,11.419864654541016,7.130949974060059,will,8.146060943603516,3.1700234413146973,refuse,12.060927391052246,5.944188117980957,the,4.663616180419922,0.3298429846763611,coat,13.256893157958984,6.396634578704834,delta,6.86025857925415
the girl will search the stranger,the,3.031804084777832,1.0749815702438354,girl,11.419864654541016,6.775486469268799,will,8.146060943603516,3.125826597213745,search,11.948586463928223,3.949838638305664,the,4.178493022918701,0.34698787331581116,stranger,11.958297729492188,3.381514310836792,delta,8.576783418655396
the girl will prepare the choir,the,3.031804084777832,1.0651826858520508,girl,11.419864654541016,6.907296657562256,will,8.146060943603516,3.020775556564331,prepare,11.961042404174805,4.874112129211426,the,3.681971311569214,0.4978167712688446,choir,14.054043769836426,5.090059280395508,delta,8.963984489440918
the girl will improve the following,the,3.031804084777832,1.0537389516830444,girl,11.419864654541016,7.21415901184082,will,8.146060943603516,2.900132894515991,improve,11.627920150756836,4.564948558807373,the,1.6287362575531006,0.1491769701242447,following,9.401212692260742,3.1740002632141113,delta,6.227212429046631
the girl will approach the bell,the,3.031804084777832,0.838987410068512,girl,11.419864654541016,6.125950336456299,will,8.146060943603516,2.2890543937683105,approach,11.99740219116211,2.4556937217712402,the,1.5586352348327637,0.23082949221134186,bell,11.754195213317871,4.289628505706787,delta,7.464566707611084
the girl will convince the man,the,3.031804084777832,0.9203541278839111,girl,11.419864654541016,5.990670204162598,will,8.146060943603516,2.6972732543945312,convince,12.325963973999023,4.508171558380127,the,2.0113770961761475,0.2200084924697876,man,8.543119430541992,1.9516816139221191,delta,6.591437816619873
the girl will afford the machine,the,3.031804084777832,0.9228569269180298,girl,11.419864654541016,6.570014953613281,will,8.146060943603516,2.723910331726074,afford,13.969769477844238,4.389688491821289,the,3.690826177597046,0.3195764720439911,machine,11.75703239440918,3.742276668548584,delta,8.014755725860596
the girl will warn the program,the,3.031804084777832,1.1234313249588013,girl,11.419864654541016,7.406761169433594,will,8.146060943603516,3.4674243927001953,warn,13.121011734008789,6.7029948234558105,the,2.047545909881592,0.2307387739419937,program,14.158002853393555,7.124578952789307,delta,7.033423900604248
the girl will shut the box,the,3.031804084777832,1.2260222434997559,girl,11.419864654541016,7.058445930480957,will,8.146060943603516,3.2416586875915527,shut,13.052435874938965,4.909825801849365,the,3.352376699447632,0.1398877650499344,box,8.983768463134766,2.075744867324829,delta,6.9080235958099365
the girl will divide the booth,the,3.031804084777832,1.2384284734725952,girl,11.419864654541016,7.409394264221191,will,8.146060943603516,3.3792905807495117,divide,12.035670280456543,4.521120071411133,the,1.7065953016281128,0.2558816373348236,booth,15.855730056762695,8.357707023620605,delta,7.49802303314209
the girl will wake the patient,the,3.031804084777832,1.1975044012069702,girl,11.419864654541016,7.3596110343933105,will,8.146060943603516,3.6605303287506104,wake,13.115349769592285,5.782071113586426,the,4.599191188812256,0.25766393542289734,patient,13.164999961853027,5.546013832092285,delta,7.618986129760742
the girl will adapt the basement,the,3.031804084777832,0.942010760307312,girl,11.419864654541016,6.764764308929443,will,8.146060943603516,2.4321000576019287,adapt,13.197089195251465,5.4766011238098145,the,3.049508810043335,0.15839581191539764,basement,15.3464994430542,8.69038200378418,delta,6.6561174392700195
the girl will blame the food,the,3.031804084777832,1.0644222497940063,girl,11.419864654541016,6.8713908195495605,will,8.146060943603516,3.0133631229400635,blame,13.585237503051758,4.550467491149902,the,2.1333422660827637,0.2982439696788788,food,12.029670715332031,5.75002384185791,delta,6.279646873474121
the girl will promise the dessert,the,3.031804084777832,0.9801364541053772,girl,11.419864654541016,6.4857177734375,will,8.146060943603516,2.510040521621704,promise,13.200745582580566,2.7982513904571533,the,3.189880609512329,0.3588220775127411,dessert,18.663558959960938,12.609108924865723,delta,6.054450035095215
the girl will desire the dancer,the,3.031804084777832,1.036604404449463,girl,11.419864654541016,6.236472129821777,will,8.146060943603516,3.3220949172973633,desire,14.643181800842285,6.223585605621338,the,3.1186811923980713,0.38716617226600647,dancer,13.723952293395996,6.3204264640808105,delta,7.4035258293151855
the girl will wipe the horse,the,3.031804084777832,1.3265788555145264,girl,11.419864654541016,7.2244157791137695,will,8.146060943603516,3.8744211196899414,wipe,14.046276092529297,6.949945449829102,the,3.686379909515381,0.16260461509227753,horse,9.605073928833008,3.594463586807251,delta,6.010610342025757
the girl will worry the animal,the,3.031804084777832,1.1528152227401733,girl,11.419864654541016,7.28951358795166,will,8.146060943603516,3.9181325435638428,worry,13.149489402770996,6.08118200302124,the,7.40394926071167,0.5310789346694946,animal,10.37238883972168,5.946118354797363,delta,4.426270484924316
the girl will confirm the test,the,3.031804084777832,0.9616178274154663,girl,11.419864654541016,6.425209999084473,will,8.146060943603516,2.6401584148406982,confirm,14.197375297546387,6.558468818664551,the,2.389164447784424,0.22948116064071655,test,11.979640007019043,5.94904088973999,delta,6.030599117279053
the girl will sort the balloons,the,3.031804084777832,1.0118194818496704,girl,11.419864654541016,6.951296806335449,will,8.146060943603516,3.341477632522583,sort,14.061216354370117,5.150078296661377,the,4.4787702560424805,0.20089875161647797,balloons,15.328645706176758,8.787811279296875,delta,6.540834426879883
the girl will enhance the workout,the,3.031804084777832,0.9115599393844604,girl,11.419864654541016,6.164444923400879,will,8.146060943603516,2.46927809715271,enhance,14.487345695495605,6.12069034576416,the,1.1287567615509033,0.19337841868400574,workout,16.824859619140625,11.318436622619629,delta,5.506422996520996
